name,p4_url,http_status,n_outgal,complexity_rank,best_outgal,all_outgals,error
UGC00017,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00017/P4/,200,3,3,UGC00017_dn.outgal,"[""UGC00017_dn.outgal"", ""UGC00017_onecomp.outgal"", ""UGC00017_twocomp.outgal""]",
UGC00099,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00099/P4/,200,3,3,UGC00099_dbar.outgal,"[""UGC00099_dbar.outgal"", ""UGC00099_onecomp.outgal"", ""UGC00099_twocomp.outgal""]",
UGC00156,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00156/P4/,200,3,3,UGC00156_dd.outgal,"[""UGC00156_dd.outgal"", ""UGC00156_onecomp.outgal"", ""UGC00156_twocomp.outgal""]",
UGC00191,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00191/P4/,200,3,3,UGC00191_dbar.outgal,"[""UGC00191_dbar.outgal"", ""UGC00191_onecomp.outgal"", ""UGC00191_twocomp.outgal""]",
UGC00313,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00313/P4/,200,3,3,UGC00313_dd.outgal,"[""UGC00313_dd.outgal"", ""UGC00313_onecomp.outgal"", ""UGC00313_twocomp.outgal""]",
UGC00634,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00634/P4/,200,3,3,UGC00634_d.outgal,"[""UGC00634_d.outgal"", ""UGC00634_onecomp.outgal"", ""UGC00634_twocomp.outgal""]",
UGC00685,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00685/P4/,404,0,0,,[],
UGC00882,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00882/P4/,200,3,3,UGC00882_d.outgal,"[""UGC00882_d.outgal"", ""UGC00882_onecomp.outgal"", ""UGC00882_twocomp.outgal""]",
UGC00941,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC00941/P4/,200,3,3,UGC00941_d.outgal,"[""UGC00941_d.outgal"", ""UGC00941_onecomp.outgal"", ""UGC00941_twocomp.outgal""]",
UGC01014,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01014/P4/,200,3,3,UGC01014_d.outgal,"[""UGC01014_d.outgal"", ""UGC01014_onecomp.outgal"", ""UGC01014_twocomp.outgal""]",
UGC01050,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01050/P4/,404,0,0,,[],
UGC01104,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01104/P4/,200,3,3,UGC01104_d.outgal,"[""UGC01104_d.outgal"", ""UGC01104_onecomp.outgal"", ""UGC01104_twocomp.outgal""]",
UGC01112,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01112/P4/,200,3,3,UGC01112_d.outgal,"[""UGC01112_d.outgal"", ""UGC01112_onecomp.outgal"", ""UGC01112_twocomp.outgal""]",
UGC01176,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01176/P4/,200,3,3,UGC01176_d.outgal,"[""UGC01176_d.outgal"", ""UGC01176_onecomp.outgal"", ""UGC01176_twocomp.outgal""]",
UGC01200,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01200/P4/,200,3,3,UGC01200_d.outgal,"[""UGC01200_d.outgal"", ""UGC01200_onecomp.outgal"", ""UGC01200_twocomp.outgal""]",
UGC01547,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01547/P4/,200,3,3,UGC01547_d.outgal,"[""UGC01547_d.outgal"", ""UGC01547_onecomp.outgal"", ""UGC01547_twocomp.outgal""]",
UGC01551,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01551/P4/,200,3,3,UGC01551_dbarfn.outgal,"[""UGC01551_dbarfn.outgal"", ""UGC01551_onecomp.outgal"", ""UGC01551_twocomp.outgal""]",
UGC01670,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01670/P4/,200,3,3,UGC01670_d.outgal,"[""UGC01670_d.outgal"", ""UGC01670_onecomp.outgal"", ""UGC01670_twocomp.outgal""]",
UGC01862,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01862/P4/,200,3,3,UGC01862_dbarf.outgal,"[""UGC01862_dbarf.outgal"", ""UGC01862_onecomp.outgal"", ""UGC01862_twocomp.outgal""]",
UGC01981,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC01981/P4/,200,3,3,UGC01981_d.outgal,"[""UGC01981_d.outgal"", ""UGC01981_onecomp.outgal"", ""UGC01981_twocomp.outgal""]",
UGC02081,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02081/P4/,200,3,3,UGC02081_bd.outgal,"[""UGC02081_bd.outgal"", ""UGC02081_onecomp.outgal"", ""UGC02081_twocomp.outgal""]",
UGC02275,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02275/P4/,200,3,3,UGC02275_d.outgal,"[""UGC02275_d.outgal"", ""UGC02275_onecomp.outgal"", ""UGC02275_twocomp.outgal""]",
UGC02302,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02302/P4/,200,3,3,UGC02302_dd.outgal,"[""UGC02302_dd.outgal"", ""UGC02302_onecomp.outgal"", ""UGC02302_twocomp.outgal""]",
UGC02345,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02345/P4/,200,3,3,UGC02345_dd.outgal,"[""UGC02345_dd.outgal"", ""UGC02345_onecomp.outgal"", ""UGC02345_twocomp.outgal""]",
UGC02443,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02443/P4/,200,3,3,UGC02443_dn.outgal,"[""UGC02443_dn.outgal"", ""UGC02443_onecomp.outgal"", ""UGC02443_twocomp.outgal""]",
UGC03070,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC03070/P4/,200,3,3,UGC03070_bd.outgal,"[""UGC03070_bd.outgal"", ""UGC03070_onecomp.outgal"", ""UGC03070_twocomp.outgal""]",
UGC04024,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04024/P4/,200,3,3,UGC04024_dn.outgal,"[""UGC04024_dn.outgal"", ""UGC04024_onecomp.outgal"", ""UGC04024_twocomp.outgal""]",
UGC04151,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04151/P4/,200,3,3,UGC04151_bd.outgal,"[""UGC04151_bd.outgal"", ""UGC04151_onecomp.outgal"", ""UGC04151_twocomp.outgal""]",
UGC04169,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04169/P4/,200,3,3,UGC04169_d.outgal,"[""UGC04169_d.outgal"", ""UGC04169_onecomp.outgal"", ""UGC04169_twocomp.outgal""]",
UGC04238,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04238/P4/,200,3,3,UGC04238_dbar.outgal,"[""UGC04238_dbar.outgal"", ""UGC04238_onecomp.outgal"", ""UGC04238_twocomp.outgal""]",
UGC04305,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04305/P4/,200,3,3,UGC04305_d.outgal,"[""UGC04305_d.outgal"", ""UGC04305_onecomp.outgal"", ""UGC04305_twocomp.outgal""]",
UGC04306,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04306/P4/,200,3,3,UGC04306_dbarn.outgal,"[""UGC04306_dbarn.outgal"", ""UGC04306_onecomp.outgal"", ""UGC04306_twocomp.outgal""]",
UGC04314,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04314/P4/,404,0,0,,[],
UGC04390,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04390/P4/,200,3,3,UGC04390_dbar.outgal,"[""UGC04390_dbar.outgal"", ""UGC04390_onecomp.outgal"", ""UGC04390_twocomp.outgal""]",
UGC04393,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04393/P4/,200,3,3,UGC04393_dbar.outgal,"[""UGC04393_dbar.outgal"", ""UGC04393_onecomp.outgal"", ""UGC04393_twocomp.outgal""]",
UGC04483,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04483/P4/,200,3,3,UGC04483_d.outgal,"[""UGC04483_d.outgal"", ""UGC04483_onecomp.outgal"", ""UGC04483_twocomp.outgal""]",
UGC04514,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04514/P4/,200,3,3,UGC04514_dbar.outgal,"[""UGC04514_dbar.outgal"", ""UGC04514_onecomp.outgal"", ""UGC04514_twocomp.outgal""]",
UGC04543,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04543/P4/,200,3,3,UGC04543_dd.outgal,"[""UGC04543_dd.outgal"", ""UGC04543_onecomp.outgal"", ""UGC04543_twocomp.outgal""]",
UGC04549,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04549/P4/,200,3,3,UGC04549_dd.outgal,"[""UGC04549_dd.outgal"", ""UGC04549_onecomp.outgal"", ""UGC04549_twocomp.outgal""]",
UGC04621,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04621/P4/,200,3,3,UGC04621_dbarfn.outgal,"[""UGC04621_dbarfn.outgal"", ""UGC04621_onecomp.outgal"", ""UGC04621_twocomp.outgal""]",
UGC04701,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04701/P4/,200,3,3,UGC04701_dd.outgal,"[""UGC04701_dd.outgal"", ""UGC04701_onecomp.outgal"", ""UGC04701_twocomp.outgal""]",
UGC04714,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04714/P4/,200,3,3,UGC04714_dbar.outgal,"[""UGC04714_dbar.outgal"", ""UGC04714_onecomp.outgal"", ""UGC04714_twocomp.outgal""]",
UGC04783,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04783/P4/,404,0,0,,[],
UGC04788,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04788/P4/,404,0,0,,[],
UGC04797,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04797/P4/,200,3,3,UGC04797_d.outgal,"[""UGC04797_d.outgal"", ""UGC04797_onecomp.outgal"", ""UGC04797_twocomp.outgal""]",
UGC04834,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04834/P4/,200,3,3,UGC04834_d.outgal,"[""UGC04834_d.outgal"", ""UGC04834_onecomp.outgal"", ""UGC04834_twocomp.outgal""]",
UGC04837,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04837/P4/,200,3,3,UGC04837_d.outgal,"[""UGC04837_d.outgal"", ""UGC04837_onecomp.outgal"", ""UGC04837_twocomp.outgal""]",
UGC04867,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04867/P4/,200,3,3,UGC04867_dbar.outgal,"[""UGC04867_dbar.outgal"", ""UGC04867_onecomp.outgal"", ""UGC04867_twocomp.outgal""]",
UGC04879,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04879/P4/,404,0,0,,[],
UGC04883,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04883/P4/,404,0,0,,[],
UGC04889,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04889/P4/,404,0,0,,[],
UGC04902,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04902/P4/,404,0,0,,[],
UGC04906,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04906/P4/,404,0,0,,[],
UGC04988,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04988/P4/,200,3,3,UGC04988_dn.outgal,"[""UGC04988_dn.outgal"", ""UGC04988_onecomp.outgal"", ""UGC04988_twocomp.outgal""]",
UGC04990,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04990/P4/,404,0,0,,[],
UGC05004,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05004/P4/,200,3,3,UGC05004_dbar.outgal,"[""UGC05004_dbar.outgal"", ""UGC05004_onecomp.outgal"", ""UGC05004_twocomp.outgal""]",
UGC05015,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05015/P4/,200,3,3,UGC05015_dd.outgal,"[""UGC05015_dd.outgal"", ""UGC05015_onecomp.outgal"", ""UGC05015_twocomp.outgal""]",
UGC05076,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05076/P4/,200,3,3,UGC05076_d.outgal,"[""UGC05076_d.outgal"", ""UGC05076_onecomp.outgal"", ""UGC05076_twocomp.outgal""]",
UGC05139,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05139/P4/,200,3,3,UGC05139_d.outgal,"[""UGC05139_d.outgal"", ""UGC05139_onecomp.outgal"", ""UGC05139_twocomp.outgal""]",
UGC05172,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05172/P4/,200,3,3,UGC05172_dbarf.outgal,"[""UGC05172_dbarf.outgal"", ""UGC05172_onecomp.outgal"", ""UGC05172_twocomp.outgal""]",
UGC05179,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05179/P4/,200,3,3,UGC05179_bd.outgal,"[""UGC05179_bd.outgal"", ""UGC05179_onecomp.outgal"", ""UGC05179_twocomp.outgal""]",
UGC05336,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05336/P4/,200,2,2,UGC05336_twocomp.outgal,"[""UGC05336_onecomp.outgal"", ""UGC05336_twocomp.outgal""]",
UGC05348,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05348/P4/,404,0,0,,[],
UGC05354,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05354/P4/,200,3,3,UGC05354_dbar.outgal,"[""UGC05354_dbar.outgal"", ""UGC05354_onecomp.outgal"", ""UGC05354_twocomp.outgal""]",
UGC05364,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05364/P4/,200,2,2,UGC05364_twocomp.outgal,"[""UGC05364_onecomp.outgal"", ""UGC05364_twocomp.outgal""]",
UGC05373,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05373/P4/,200,3,3,UGC05373_d.outgal,"[""UGC05373_d.outgal"", ""UGC05373_onecomp.outgal"", ""UGC05373_twocomp.outgal""]",
UGC05393,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05393/P4/,200,3,3,UGC05393_dbar.outgal,"[""UGC05393_dbar.outgal"", ""UGC05393_onecomp.outgal"", ""UGC05393_twocomp.outgal""]",
UGC05427,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05427/P4/,200,3,3,UGC05427_d.outgal,"[""UGC05427_d.outgal"", ""UGC05427_onecomp.outgal"", ""UGC05427_twocomp.outgal""]",
UGC05454,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05454/P4/,404,0,0,,[],
UGC05464,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05464/P4/,200,3,3,UGC05464_d.outgal,"[""UGC05464_d.outgal"", ""UGC05464_onecomp.outgal"", ""UGC05464_twocomp.outgal""]",
UGC05470,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05470/P4/,404,0,0,,[],
UGC05478,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05478/P4/,200,3,3,UGC05478_dbar.outgal,"[""UGC05478_dbar.outgal"", ""UGC05478_onecomp.outgal"", ""UGC05478_twocomp.outgal""]",
UGC05479,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05479/P4/,404,0,0,,[],
UGC05522,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05522/P4/,200,3,3,UGC05522_dn.outgal,"[""UGC05522_dn.outgal"", ""UGC05522_onecomp.outgal"", ""UGC05522_twocomp.outgal""]",
UGC05612,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05612/P4/,200,3,3,UGC05612_dbar.outgal,"[""UGC05612_dbar.outgal"", ""UGC05612_onecomp.outgal"", ""UGC05612_twocomp.outgal""]",
UGC05633,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05633/P4/,200,3,3,UGC05633_dbar.outgal,"[""UGC05633_dbar.outgal"", ""UGC05633_onecomp.outgal"", ""UGC05633_twocomp.outgal""]",
UGC05676,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05676/P4/,200,3,3,UGC05676_dbar.outgal,"[""UGC05676_dbar.outgal"", ""UGC05676_onecomp.outgal"", ""UGC05676_twocomp.outgal""]",
UGC05688,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05688/P4/,200,3,3,UGC05688_dbar.outgal,"[""UGC05688_dbar.outgal"", ""UGC05688_onecomp.outgal"", ""UGC05688_twocomp.outgal""]",
UGC05692,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05692/P4/,404,0,0,,[],
UGC05707,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05707/P4/,200,3,3,UGC05707_dbar.outgal,"[""UGC05707_dbar.outgal"", ""UGC05707_onecomp.outgal"", ""UGC05707_twocomp.outgal""]",
UGC05740,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05740/P4/,200,3,3,UGC05740_d.outgal,"[""UGC05740_d.outgal"", ""UGC05740_onecomp.outgal"", ""UGC05740_twocomp.outgal""]",
UGC05745,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05745/P4/,404,0,0,,[],
UGC05760,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05760/P4/,404,0,0,,[],
UGC05798,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05798/P4/,200,3,3,UGC05798_dbar.outgal,"[""UGC05798_dbar.outgal"", ""UGC05798_onecomp.outgal"", ""UGC05798_twocomp.outgal""]",
UGC05814,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05814/P4/,200,3,3,UGC05814_bdbarf.outgal,"[""UGC05814_bdbarf.outgal"", ""UGC05814_onecomp.outgal"", ""UGC05814_twocomp.outgal""]",
UGC05829,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05829/P4/,200,3,3,UGC05829_d.outgal,"[""UGC05829_d.outgal"", ""UGC05829_onecomp.outgal"", ""UGC05829_twocomp.outgal""]",
UGC05832,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05832/P4/,200,3,3,UGC05832_dbar.outgal,"[""UGC05832_dbar.outgal"", ""UGC05832_onecomp.outgal"", ""UGC05832_twocomp.outgal""]",
UGC05841,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05841/P4/,200,3,3,UGC05841_bdbarf.outgal,"[""UGC05841_bdbarf.outgal"", ""UGC05841_onecomp.outgal"", ""UGC05841_twocomp.outgal""]",
UGC05846,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05846/P4/,200,3,3,UGC05846_d.outgal,"[""UGC05846_d.outgal"", ""UGC05846_onecomp.outgal"", ""UGC05846_twocomp.outgal""]",
UGC05870,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05870/P4/,404,0,0,,[],
UGC05918,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05918/P4/,200,3,3,UGC05918_d.outgal,"[""UGC05918_d.outgal"", ""UGC05918_onecomp.outgal"", ""UGC05918_twocomp.outgal""]",
UGC05922,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05922/P4/,200,3,3,UGC05922_dn.outgal,"[""UGC05922_dn.outgal"", ""UGC05922_onecomp.outgal"", ""UGC05922_twocomp.outgal""]",
UGC05934,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05934/P4/,200,3,3,UGC05934_dbar.outgal,"[""UGC05934_dbar.outgal"", ""UGC05934_onecomp.outgal"", ""UGC05934_twocomp.outgal""]",
UGC05947,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05947/P4/,200,3,3,UGC05947_d.outgal,"[""UGC05947_d.outgal"", ""UGC05947_onecomp.outgal"", ""UGC05947_twocomp.outgal""]",
UGC05974,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05974/P4/,404,0,0,,[],
UGC05976,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05976/P4/,200,3,3,UGC05976_dd.outgal,"[""UGC05976_dd.outgal"", ""UGC05976_onecomp.outgal"", ""UGC05976_twocomp.outgal""]",
UGC05979,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05979/P4/,200,3,3,UGC05979_d.outgal,"[""UGC05979_d.outgal"", ""UGC05979_onecomp.outgal"", ""UGC05979_twocomp.outgal""]",
UGC05983,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05983/P4/,404,0,0,,[],
UGC06014,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06014/P4/,200,3,3,UGC06014_dbar.outgal,"[""UGC06014_dbar.outgal"", ""UGC06014_onecomp.outgal"", ""UGC06014_twocomp.outgal""]",
UGC06023,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06023/P4/,200,3,3,UGC06023_dn.outgal,"[""UGC06023_dn.outgal"", ""UGC06023_onecomp.outgal"", ""UGC06023_twocomp.outgal""]",
UGC06102,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06102/P4/,404,0,0,,[],
UGC06145,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06145/P4/,200,2,2,UGC06145_twocomp.outgal,"[""UGC06145_onecomp.outgal"", ""UGC06145_twocomp.outgal""]",
UGC06151,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06151/P4/,200,3,3,UGC06151_d.outgal,"[""UGC06151_d.outgal"", ""UGC06151_onecomp.outgal"", ""UGC06151_twocomp.outgal""]",
UGC06157,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06157/P4/,200,3,3,UGC06157_dbar.outgal,"[""UGC06157_dbar.outgal"", ""UGC06157_onecomp.outgal"", ""UGC06157_twocomp.outgal""]",
UGC06162,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06162/P4/,200,3,3,UGC06162_bd.outgal,"[""UGC06162_bd.outgal"", ""UGC06162_onecomp.outgal"", ""UGC06162_twocomp.outgal""]",
UGC06181,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06181/P4/,200,2,2,UGC06181_twocomp.outgal,"[""UGC06181_onecomp.outgal"", ""UGC06181_twocomp.outgal""]",
UGC06194,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06194/P4/,200,3,3,UGC06194_dbar.outgal,"[""UGC06194_dbar.outgal"", ""UGC06194_onecomp.outgal"", ""UGC06194_twocomp.outgal""]",
UGC06249,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06249/P4/,200,3,3,UGC06249_dd.outgal,"[""UGC06249_dd.outgal"", ""UGC06249_onecomp.outgal"", ""UGC06249_twocomp.outgal""]",
UGC06309,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06309/P4/,200,3,3,UGC06309_dbarfn.outgal,"[""UGC06309_dbarfn.outgal"", ""UGC06309_onecomp.outgal"", ""UGC06309_twocomp.outgal""]",
UGC06320,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06320/P4/,200,3,3,UGC06320_d.outgal,"[""UGC06320_d.outgal"", ""UGC06320_onecomp.outgal"", ""UGC06320_twocomp.outgal""]",
UGC06335,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06335/P4/,200,3,3,UGC06335_bd.outgal,"[""UGC06335_bd.outgal"", ""UGC06335_onecomp.outgal"", ""UGC06335_twocomp.outgal""]",
UGC06345,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06345/P4/,200,3,3,UGC06345_dbarf.outgal,"[""UGC06345_dbarf.outgal"", ""UGC06345_onecomp.outgal"", ""UGC06345_twocomp.outgal""]",
UGC06446,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06446/P4/,200,3,3,UGC06446_dd.outgal,"[""UGC06446_dd.outgal"", ""UGC06446_onecomp.outgal"", ""UGC06446_twocomp.outgal""]",
UGC06448,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06448/P4/,404,0,0,,[],
UGC06455,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06455/P4/,404,0,0,,[],
UGC06512,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06512/P4/,200,3,3,UGC06512_bd.outgal,"[""UGC06512_bd.outgal"", ""UGC06512_onecomp.outgal"", ""UGC06512_twocomp.outgal""]",
UGC06517,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06517/P4/,200,3,3,UGC06517_dn.outgal,"[""UGC06517_dn.outgal"", ""UGC06517_onecomp.outgal"", ""UGC06517_twocomp.outgal""]",
UGC06628,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06628/P4/,200,3,3,UGC06628_dbar.outgal,"[""UGC06628_dbar.outgal"", ""UGC06628_onecomp.outgal"", ""UGC06628_twocomp.outgal""]",
UGC06658,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06658/P4/,404,0,0,,[],
UGC06669,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06669/P4/,404,0,0,,[],
UGC06682,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06682/P4/,200,3,3,UGC06682_d.outgal,"[""UGC06682_d.outgal"", ""UGC06682_onecomp.outgal"", ""UGC06682_twocomp.outgal""]",
UGC06713,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06713/P4/,200,3,3,UGC06713_d.outgal,"[""UGC06713_d.outgal"", ""UGC06713_onecomp.outgal"", ""UGC06713_twocomp.outgal""]",
UGC06717,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06717/P4/,404,0,0,,[],
UGC06728,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06728/P4/,404,0,0,,[],
UGC06756,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06756/P4/,404,0,0,,[],
UGC06780,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06780/P4/,200,3,3,UGC06780_bd.outgal,"[""UGC06780_bd.outgal"", ""UGC06780_onecomp.outgal"", ""UGC06780_twocomp.outgal""]",
UGC06782,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06782/P4/,200,3,3,UGC06782_d.outgal,"[""UGC06782_d.outgal"", ""UGC06782_onecomp.outgal"", ""UGC06782_twocomp.outgal""]",
