name,ra,dec,sample,type,cvrhs,t,incl_deg,dist_mpc,distmod,mabs1_3p6,logmstar,btot_app,b_abs,m_i,mi_source,mabs3_real,p4_url
UGC02302,42.28608,2.127514,S4G,Sm,SB(s)m,9.0,20.0,14.0,30.73064017839119,-16.557,8.809,14.01,-16.720640178391193,-17.26545544192193,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02302/P4/
UGC02345,42.9696,-1.1721,S4G,Sm,SB(s)m,9.0,0.0,15.33,30.92771077427188,-16.397,8.745,14.304,-16.623710774271878,-17.12027703195389,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02345/P4/
UGC02443,44.589513,-2.041908,S4G,Sc,SA(s)bc,4.0,62.4,35.29,32.738258291799845,-19.183,9.86,14.48,-18.258258291799844,-19.635685698572964,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC02443/P4/
UGC03070,67.748556,-2.003287,S4G,SABb,SAB(s)d\underline{m},8.5,64.0,29.74,32.36670482092968,-17.914,9.352,14.846,-17.520704820929677,-18.491575632918476,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC03070/P4/
UGC04024,117.138625,62.207304,S4G,SBc,SA(s:)bc: sp,4.0,68.9,34.23,32.67203449568938,-18.551,9.607,14.826,-17.84603449568938,-19.055333106487005,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04024/P4/
UGC06930,179.322523,49.283257,S4G,Scd,SB(s)\underline{d}m,7.5,25.2,11.35,30.274979307645708,-17.827,9.317,12.721,-17.553979307645708,-18.432840137296743,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06930/P4/
UGC06931,179.35463,57.930134,S4G,SBm,IA\underline{B}(s)m,10.0,57.3,17.6,31.22756333907075,-16.768,8.894,14.701,-16.526563339070748,-17.381262384681627,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06931/P4/
UGC06956,179.6067,50.91703,S4G,SBm,SB(s)d\underline{m}:,8.5,15.9,17.0,31.152244606891372,-16.404,8.748,14.993,-16.15924460689137,-17.016482482619473,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06956/P4/
UGC06983,179.789915,52.707563,S4G,SBc,(R_d_)SB(r\underline{s})d pec,7.0,37.4,19.63,31.46460149800003,-18.219,9.474,13.296,-18.16860149800003,-18.877156352030006,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC06983/P4/
UGC07053,181.084428,-1.530585,S4G,I,dIAm,10.0,24.4,25.9,32.06649882040626,-16.369,8.734,15.47,-16.59649882040626,-17.092462222795472,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07053/P4/
UGC10721,257.10657,25.517354,S4G,Sc,SA(s)bc,4.0,55.9,48.75,33.439873100172775,-20.504,10.388,14.138,-19.301873100172777,-20.891500178540603,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC10721/P4/
UGC10791,258.660843,72.398633,S4G,SABm,SA\underline{B}(r\underline{s})c\underline{d},6.5,0.0,34.05,32.66058558124402,-18.286,9.5,15.333,-17.327585581244023,-18.730772611592347,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC10791/P4/
UGC10803,259.022033,73.436264,S4G,S0-a,SA(r\underline{s})b:,3.0,52.3,16.79,31.125253480690247,-18.624,9.636,12.779,-18.346253480690248,-19.22872956796221,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC10803/P4/
UGC10854,261.1931,58.205666,S4G,Sc,SAB(s)m,9.0,64.1,40.55,33.03995429273587,-17.53,9.198,15.81,-17.22995429273587,-18.12948925879293,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC10854/P4/
UGC11782,324.540105,8.961989,S4G,SBm,S/IB(s)m,9.5,61.5,16.23,31.051592599131162,-16.926,8.957,15.117,-15.934592599131161,-17.36301926079582,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC11782/P4/
UGC12151,340.391178,0.400582,S4G,IB,SB(rs)d,7.0,51.4,23.25,31.832114786129864,-17.69,9.262,15.321,-16.511114786129866,-18.08296197474052,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC12151/P4/
PGC009559,37.672486,-3.81159,S4G,SBd,SA(s)d\underline{m}:,8.5,54.3,20.2,31.526756847233116,-17.307,9.109,15.49,-16.036756847233114,-17.67849285909978,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC009559/P4/
PGC010813,42.768814,4.45399,S4G,Sc,Im / Sph,10.0,58.6,12.6,30.50185272558781,-14.825,8.116,15.321,-15.18085272558781,-15.578625390513135,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC010813/P4/
PGC011248,44.600852,-4.295553,S4G,SBc,SB(rs)d,7.0,67.5,24.3,31.928031367991558,-18.512,9.591,14.26,-17.66803136799156,-18.983667371478017,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC011248/P4/
PGC011367,45.13228,-15.736181,S4G,Scd,SA(s)b,3.0,32.3,21.06,31.61729183424734,-18.683,9.659,13.585,-18.03229183424734,-19.200083581048126,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC011367/P4/
PGC011677,46.76916,-14.00349,S4G,Sm,SAB(s)dm,8.0,68.1,18.3,31.312255448652152,-16.995,8.984,16.02,-15.292255448652153,-17.264855030433257,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC011677/P4/
PGC011744,47.078971,-13.902973,S4G,Sa,SB(s:)d\underline{m}: pec / Sph,8.5,69.5,10.2,30.04300085880959,-16.191,8.663,14.625,-15.418000858809592,-16.679345201820254,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC011744/P4/
PGC012068,48.659276,-4.774324,S4G,IB,SB(s)d\underline{m},8.5,45.3,27.6,32.204545410326084,-17.999,9.386,14.197,-18.007545410326085,-18.671008171426628,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC012068/P4/
NGC4336,185.874353,19.42692,S4G,S0-a,SAB(r)\underline{0}/a,-0.5,66.7,13.95,30.722871038048083,-18.192,9.463,13.428,-17.294871038048083,-18.6511746939413,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4336/P4/
NGC4343,185.911213,6.954054,S4G,Sb,(R')SAB_x_(r)0/\underline{a} sp / E2,0.5,0.0,27.36,32.18558046524039,-20.623,10.435,13.754,-18.431580465240394,-20.778016409331492,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4343/P4/
NGC4344,185.906052,17.540928,S4G,S0,SA(r)0^+^[c] / Sph,-1.0,17.1,11.5,30.30348920176806,-17.584,9.22,13.264,-17.03948920176806,-18.126039962415494,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4344/P4/
NGC4351,186.006393,12.204898,S4G,SBab,"(RL,R')SAB(s)dm",8.0,37.4,21.46,31.658148588149658,-19.084,9.82,12.903,-18.75514858814966,-19.67671991821517,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4351/P4/
NGC4353,186.001163,7.785225,S4G,IB,S/IA(s:)m / Sph,9.5,44.5,29.43,32.343951310498056,-18.951,9.767,14.284,-18.059951310498057,-19.411603557967045,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4353/P4/
NGC4355,186.727636,-0.877672,S4G,SABa,(RL)S\underline{A}B(l)\underline{0}/a,-0.5,68.0,22.97,31.80580497597513,-19.089,9.822,13.953,-17.85280497597513,-19.468494169354155,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4355/P4/
NGC4359,186.04664,31.52164,S4G,SBc,SB(s)m: sp,9.0,54.6,17.23,31.181426387240144,-18.359,9.53,13.83,-17.351426387240146,-18.792220201001435,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4359/P4/
UGC07534,186.534183,58.322801,S4G,I,IAB(s)m,10.0,41.4,12.75,30.527550923849873,-16.0,8.586,13.428,-17.099550923849872,-16.92839446710472,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07534/P4/
UGC07557,186.797096,7.263045,S4G,SABm,SAB(s)\underline{d}m:,7.5,30.5,19.5,31.450173056812588,-16.956,8.969,13.478,-17.972173056812586,-17.86480066835096,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07557/P4/
UGC07559,186.773266,37.142477,S4G,I,dIAB:(s:)m,10.0,56.7,4.25,28.14194465025156,-13.651,7.647,14.164,-13.97794465025156,-14.397831992809117,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07559/P4/
UGC07577,186.9237,43.49405,S4G,I,dE5 (dIm) / dSph,11.0,57.4,2.65,27.116229369684042,-14.047,7.805,12.884,-14.232229369684042,-14.76052890187575,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07577/P4/
UGC07590,187.078272,8.72957,S4G,Sbc,SB(s:)d\underline{m}:,8.5,67.1,28.48,32.272699924824096,-18.049,9.406,14.261,-18.011699924824097,-18.71023448233366,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07590/P4/
UGC07599,187.11705,37.23484,S4G,Sm,dIAB:(s:)m,10.0,68.8,5.04,28.512152682227622,-12.959,7.37,14.918,-13.594152682227623,-13.778260880323492,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07599/P4/
UGC07605,187.1613,35.71759,S4G,IB,dIm,10.0,64.3,4.39,28.21232260121061,-12.953,7.368,14.776,-13.436322601210609,-13.736580811284492,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07605/P4/
UGC07608,187.1868,43.22476,S4G,I,dIA:(s:)m,10.0,30.5,8.25,29.58226974274963,-14.85,8.126,13.67,-15.912269742749631,-15.769633389546163,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07608/P4/
UGC07639,187.472556,47.530525,S4G,IAB,dS0 (dIm) / Sph,11.0,68.4,6.97,29.21616389049005,-15.067,8.213,14.505,-14.71116389049005,-15.653378514265162,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07639/P4/
ESO247-010,43.61937,-47.178574,ETG,E-S0,"dE3,N",11.0,63.0,18.9,31.382309020866217,-16.873,8.935,15.164,-16.218309020866215,-17.38914761990356,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO247-010/P4/
ESO250-005,61.14837,-46.041889,ETG,S0,dE3,11.0,63.0,16.28,31.058272002765918,-17.181,9.058,14.189,-16.869272002765918,-17.777743920649993,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO250-005/P4/
ESO302-006,56.6475,-40.648249,ETG,E-S0,dE3,11.0,66.5,16.56,31.095301662244303,-17.207,9.069,14.424,-16.671301662244304,-17.751110890627412,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO302-006/P4/
PGC028380,147.841917,-12.623547,S4G,Sc,SB(s)dm,8.0,53.3,36.32,32.80072919924524,-18.52,9.594,14.785,-18.01572919924524,-19.071496361822632,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC028380/P4/
PGC029300,151.423327,-7.981516,S4G,S0,"dE0-1,N / Sph",11.0,27.7,11.03,30.21287756220096,-17.472,9.175,13.217,-16.99587756220096,-18.030111227117228,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC029300/P4/
PGC029653,152.754321,-4.692623,S4G,IB,dIm,10.0,31.1,1.43,25.776680187325308,-13.695,7.664,12.316,-13.460680187325307,-14.309934844021447,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC029653/P4/
PGC031979,160.900957,-9.856222,S4G,SBcd,SA(rs)c\underline{d}: pec,6.5,21.9,30.2,32.400034714785754,-18.371,9.535,14.05,-18.350034714785753,-19.036073157974652,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC031979/P4/
PGC032091,161.295181,-10.064444,S4G,SABc,SAB(s)\underline{c}d,5.5,25.6,33.81,32.64522585382884,-18.869,9.734,14.325,-18.32022585382884,-19.410038075649776,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC032091/P4/
NGC1297,49.80924,-19.100066,S4G,E-S0,"SA(r\underline{l},l)0^{-/o}^",-2.5,39.2,24.7,31.96348476629833,-20.327,10.317,13.09,-18.87348476629833,-20.655423920080107,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1297/P4/
NGC1299,50.040339,-6.261997,S4G,SBb,SA(s)\underline{b}c: pec,3.5,59.6,25.3,32.01560260587909,-19.384,9.94,13.788,-18.22760260587909,-19.782246612381584,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1299/P4/
NGC1300,49.921009,-19.411096,S4G,Sbc,"(R')SB(s,bl,nrl)b",3.0,61.8,14.79,30.84984086998446,-20.635,10.44,11.208,-19.641840869984463,-21.07160760444635,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1300/P4/
NGC1302,49.963313,-26.060542,S4G,S0-a,"(RL,RL)SAB(\underline{r}l,bl)0^+^",-1.0,25.9,11.21,30.248028062974868,-19.797,10.105,11.593,-18.655028062974868,-20.198636594799094,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1302/P4/
NGC1306,50.262441,-25.512436,S4G,Sb,S\underline{A}B(s)\underline{c}d,5.5,57.6,33.13,32.6011071794098,-19.637,10.041,13.951,-18.6501071794098,-20.075080187161305,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1306/P4/
NGC1309,50.52719,-15.400028,S4G,Sbc,S\underline{A}B(s)bc,4.0,20.8,28.13,32.245848660826006,-20.775,10.496,11.959,-20.286848660826006,-21.33028443529411,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1309/P4/
NGC1310,50.264124,-37.101747,S4G,Sc,(R')SA\underline{B}(rs)\underline{c}d,5.5,42.7,21.27,31.638837449513645,-19.254,9.888,12.569,-19.069837449513642,-19.88072180063571,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1310/P4/
NGC1313,49.5642,-66.49737,S4G,SBcd,SB(s)d pec / Im pec,7.2,34.8,4.13,28.079750258282004,-18.669,9.654,9.647,-18.432750258282006,-19.28348131069627,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1313/P4/
NGC1325A,51.202039,-21.336643,S4G,Scd,SA(s)a\underline{b},2.5,20.8,17.7,31.239866331809033,-18.27,9.494,13.402,-17.837866331809032,-18.838448587975122,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1325A/P4/
NGC1326,50.984851,-36.464532,S4G,S0-a,"(R_1_)SAB_a_(r,bl,nr)0^+^",-1.0,52.9,14.95,30.87320596330224,-20.754,10.488,11.401,-19.47220596330224,-21.122778401376028,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1326/P4/
NGC1326A,51.2868,-36.36308,S4G,Sm,S/IB(s:)m,9.5,58.1,17.18,31.175115797476117,-16.909,8.95,14.037,-17.138115797476118,-17.63284221240689,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1326A/P4/
NGC1332,51.571762,-21.33523,S4G,E-S0,SA:0^-^ sp / E(b)6,-3.0,54.6,22.77,31.786815153075715,-22.075,11.016,11.198,-20.588815153075714,-22.395746560972793,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1332/P4/
NGC1338,52.227253,-12.153353,S4G,SABb,SB(s)cd pec,6.0,18.4,33.22,32.60699814057688,-20.018,10.193,13.775,-18.83199814057688,-20.409289563035568,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1338/P4/
NGC1341,51.993394,-37.150167,S4G,Sa,SB(r\underline{s})\underline{d}m pec,7.5,43.8,16.9,31.13943352306837,-18.944,9.764,12.932,-18.207433523068367,-19.440906877921066,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1341/P4/
NGC1345,52.382023,-17.778122,S4G,Sc,SB(s)m,9.0,35.6,18.1,31.288392874345924,-17.736,9.281,14.325,-16.963392874345924,-18.224437325471293,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1345/P4/
NGC1347,52.423974,-22.279262,S4G,Sc,SAB_a_(s)\underline{d}m,7.5,26.8,23.51,31.856263145624695,-18.273,9.495,13.728,-18.128263145624693,-18.908986839221804,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1347/P4/
NGC1350,52.783562,-33.628346,S4G,Sab,"(R)SAB_a_(r,bl)0/a",0.0,64.8,18.83,31.374251600083326,-21.406,10.749,11.169,-20.205251600083326,-21.79382412601958,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1350/P4/
NGC1357,53.32103,-13.664128,S4G,Sab,(R'L)SA(\underline{r}s)0/a,0.0,43.0,27.45,32.19271174393056,-21.344,10.724,12.404,-19.78871174393056,-21.64850725982368,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1357/P4/
NGC1359,53.449101,-19.492207,S4G,Sm,SB(s)dm,8.0,37.6,34.41,32.68342336310465,-19.691,10.062,12.716,-19.96742336310465,-20.425959490329593,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1359/P4/
NGC1365,53.401552,-36.140394,S4G,Sb,"(R')SB(r\underline{s},nr)bc",4.0,62.7,16.56,31.095301662244303,-22.39,11.142,10.358,-20.737301662244302,-22.67161589062741,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1365/P4/
NGC1367,53.755581,-24.933204,S4G,Sa,"(RL,R')SAB(rs)0/a",0.0,52.0,23.79,31.881972210186326,-21.526,10.797,11.59,-20.291972210186326,-21.906003469393788,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1367/P4/
NGC1385,54.368701,-24.501198,S4G,Sc,SB(s)dm pec,8.0,52.3,16.0,31.020599913279625,-20.262,10.291,11.458,-19.562599913279627,-20.76764097962071,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1385/P4/
NGC1398,54.716974,-26.337678,S4G,SBab,"(R'R)SB(\underline{r}s,bl)a",1.0,47.7,19.78,31.4811314363058,-22.307,11.109,10.555,-20.926131436305802,-22.652495887531863,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1398/P4/
NGC1411,54.686891,-44.100608,S4G,E-S0,"(L)SA(l,nl)0^o^",-2.0,55.5,14.85,30.858632268266156,-19.97,10.174,12.177,-18.681632268266156,-20.337233583042547,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1411/P4/
NGC4942,196.079625,-7.649544,S4G,SABc,S\underline{A}B_a_(s)c,5.0,44.0,28.08,32.24198551728884,-19.064,9.812,13.66,-18.58198551728884,-19.62072659656288,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4942/P4/
NGC4948A,196.274367,-8.161587,S4G,SBd,SB(s)m,9.0,49.7,17.93,31.267901447810914,-17.449,9.166,13.991,-17.276901447810914,-18.078556840235567,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4948A/P4/
NGC4961,196.448293,27.734238,S4G,SBc,SA\underline{B}(rs)b\underline{c},4.5,38.7,39.44,32.97968453134587,-19.74,10.082,13.958,-19.02168453134587,-20.241195864866278,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4961/P4/
NGC4965,196.788944,-28.228221,S4G,SABc,SA(s)\underline{c}d,5.5,35.0,38.84,32.94639610617984,-20.522,10.395,12.722,-20.22439610617984,-21.12206308495226,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4965/P4/
NGC4981,197.203149,-6.777515,S4G,Sbc,"SA\underline{B}(s,nl)\underline{b}c",3.5,44.7,22.38,31.74930041096166,-20.599,10.426,12.071,-19.67830041096166,-21.05263559657599,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4981/P4/
NGC4984,197.238585,-15.516291,S4G,S0-a,"(R'R)SAB_a_(l,bl,nl)0/a",0.0,47.1,21.3,31.64189801719369,-21.39,10.742,12.198,-19.44389801719369,-21.602666034040517,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4984/P4/
NGC4516,188.28138,14.57519,DG,SBa,SB(s)0/a,0.0,63.1,12.59,30.50012865053931,-18.009,9.39,13.53,-16.97012865053931,-18.43486523287674,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4516/P4/
UGC10907,262.49655,77.39636,DG,Sbc,S\underline{A}B(s)bc,4.0,61.1,24.41,31.93783889708594,-17.414,9.152,15.24,-16.697838897085937,-17.99,real,-17.99,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC10907/P4/
UGC10974,266.06174,67.61944,DG,SBb,"(R$_1$R$_2^{\prime}$)S\underline{A}B(r,nr)ab",2.0,50.0,19.57,31.457954128290005,-17.375,9.136,15.14,-16.317954128290005,-17.956,real,-17.956,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC10974/P4/
UGC12300,345.155053,12.78236,DG,Sa,(L)SB$_\textrm{a}$0$^+$,-1.0,63.9,31.73,32.50735036050206,-19.08,9.818,15.18,-17.32735036050206,-19.446,real,-19.446,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC12300/P4/
UGC12729,355.086305,1.245768,DG,S0-a,I0 pec,0.0,60.7,25.24,32.01044675286048,-17.546,9.205,15.08,-16.930446752860483,-18.108,real,-18.108,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC12729/P4/
NGC4269,184.954905,6.014943,ETG,S0-a,SA(l)0^o^,-3.0,45.6,34.02,32.65867154638275,-20.332,10.319,13.411,-19.247671546382747,-20.747182813399945,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4269/P4/
UGC08658,205.166067,54.332885,S4G,Sc,SA(s)bc,4.0,53.9,29.96,32.38270904513715,-19.214,9.872,13.144,-19.23870904513715,-19.88980662560723,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08658/P4/
UGC08684,205.566481,60.776965,S4G,Sc,SB:(s:)b\underline{c}: sp,4.5,66.8,29.81,32.371809880163156,-19.069,9.814,14.78,-17.591809880163154,-19.39186032183834,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08684/P4/
UGC08688,205.876096,43.462425,S4G,Sd,IA\underline{B}(s)m,10.0,33.1,18.18,31.297969394429742,-16.684,8.86,14.751,-16.546969394429745,-17.32179780769099,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08688/P4/
UGC08693,206.118162,35.192746,S4G,Sbc,SA\underline{B}(s)d\underline{m} sp,8.5,63.4,35.05,32.72344011151339,-19.203,9.867,14.56,-18.16344011151339,-19.628703426205647,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08693/P4/
UGC08733,207.162281,43.412834,S4G,SBc,SA\underline{B}(s)dm pec,8.0,62.2,32.09,32.53184858547752,-18.664,9.652,14.615,-17.916848585477517,-19.15841941758722,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08733/P4/
UGC08839,208.85458,17.794728,S4G,IAB,Im,10.0,50.6,19.03,31.397193941435106,-16.15,8.646,15.956,-15.441193941435106,-16.65343057623725,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08839/P4/
NGC7247,334.421854,-23.731002,S4G,SBb,SA(s)b,3.0,61.9,33.58,32.630403459010154,-20.452,10.367,13.682,-18.94840345901015,-20.768654812867386,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7247/P4/
NGC7254,335.650546,-21.737066,S4G,SBb,SA\underline{B}(s)a\underline{b}:,2.5,64.4,27.9,32.22802101636799,-18.709,9.67,13.914,-18.314021016367988,-19.286179938846477,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7254/P4/
NGC7280,336.61489,16.148218,S4G,S0-a,(L)SAB(s:)0^-^,-3.0,58.6,23.15,31.822754976769858,-20.028,10.197,13.084,-18.738754976769858,-20.395027419540916,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7280/P4/
NGC7290,337.110163,17.147457,S4G,Sbc,SA(rs)b,3.0,63.9,47.21,33.37017000215627,-20.173,10.255,13.823,-19.54717000215627,-20.695929950506724,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7290/P4/
NGC7314,338.942525,-26.050427,S4G,SABb,SAB(rs)bc,4.0,69.8,16.69,31.112281683396233,-20.495,10.384,11.602,-19.510281683396233,-20.933591195598115,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7314/P4/
NGC7371,341.515562,-11.001164,S4G,S0-a,SAB(r\underline{s})ab,2.0,25.2,30.6,32.4286071324079,-20.712,10.471,12.692,-19.736607132407897,-21.152782676115855,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7371/P4/
NGC7378,341.948674,-11.816639,S4G,SBab,(L)SA(\underline{r}s)0/\underline{a},0.5,60.1,30.48,32.42007481333781,-19.938,10.161,13.63,-18.79007481333781,-20.338237581134386,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7378/P4/
